央视频道,#genre#
CCTV13新闻,http://148.135.93.213/live.php?id=CCTV13$咪咕live
CCTV14少儿,http://148.135.93.213/live.php?id=CCTV14$咪咕live
CCTV15音乐,http://148.135.93.213/live.php?id=CCTV15$咪咕live
CCTV16奥林匹克,http://148.135.93.213/live.php?id=CCTV16$咪咕live
CCTV17农业农村,http://148.135.93.213/live.php?id=CCTV17$咪咕live


CCTV1综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV1综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226006/index.m3u8
CCTV2财经,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225746/index.m3u8
CCTV2财经,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV2财经,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226024/index.m3u8
CCTV3综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225754/index.m3u8
CCTV3综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225785/index.m3u8
CCTV3综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV4中文国际,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226007/index.m3u8
CCTV4中文国际,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV5体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225753/index.m3u8
CCTV5体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225591/index.m3u8
CCTV5+体育赛事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV5+体育赛事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225752/index.m3u8
CCTV5+体育赛事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225689/index.m3u8
CCTV5+体育赛事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV6电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225751/index.m3u8
CCTV6电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225786/index.m3u8
CCTV6电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV7国防军事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225593/index.m3u8
CCTV7国防军事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV8电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226027/index.m3u8
CCTV8电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225787/index.m3u8
CCTV8电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV9纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225595/index.m3u8
CCTV9纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV10科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225596/index.m3u8
CCTV10科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV11戏曲,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV11戏曲,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV12社会与法,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV12社会与法,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225598/index.m3u8
CCTV13新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV14少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225600/index.m3u8
CCTV14少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV15音乐,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV16奥林匹克,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV17农业农村,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8


CCTV1综合,http://39.134.61.213/TVOD/88888888/224/3221226415/index.m3u8
CCTV2财经,http://39.134.61.219/TVOD/88888888/224/3221226468/index.m3u8
CCTV3综艺,http://39.134.61.219/TVOD/88888888/224/3221226898/index.m3u8
CCTV4中文国际,http://39.134.61.219/TVOD/88888888/224/3221226636/index.m3u8
CCTV5体育,http://39.134.61.219/TVOD/88888888/224/3221226900/index.m3u8
CCTV5+体育赛事,http://39.134.61.219/TVOD/88888888/224/3221226912/index.m3u8
CCTV6电影,http://39.134.61.219/TVOD/88888888/224/3221226847/index.m3u8
CCTV7国防军事,http://39.134.61.219/TVOD/88888888/224/3221226925/index.m3u8
CCTV8电视剧,http://39.134.61.219/TVOD/88888888/224/3221226902/index.m3u8
CCTV9纪录,http://39.134.61.219/TVOD/88888888/224/3221226470/index.m3u8
CCTV10科教,http://39.134.61.219/TVOD/88888888/224/3221226462/index.m3u8
CCTV11戏曲,http://39.134.61.219/TVOD/88888888/224/3221226558/index.m3u8
CCTV12社会与法,http://39.134.61.219/TVOD/88888888/224/3221226439/index.m3u8
CCTV13新闻,http://39.134.61.219/TVOD/88888888/224/3221226481/index.m3u8
CCTV14少儿,http://39.134.61.219/TVOD/88888888/224/3221226464/index.m3u8
CCTV15音乐,http://39.134.61.219/TVOD/88888888/224/3221226498/index.m3u8
CCTV16奥林匹克,http://39.134.61.219/TVOD/88888888/224/3221226834/index.m3u8
CCTV17农业农村,http://39.134.61.219/TVOD/88888888/224/3221226594/index.m3u8
CCTV1综合,http://hwottcdn.ln.chinamobile.com/TVOD/-/224/3221226190/index.m3u8
CCTV2财经,http://hwottcdn.ln.chinamobile.com/TVOD/-/224/3221226178/index.m3u8
CCTV4中文国际,http://hwottcdn.ln.chinamobile.com/TVOD/-/224/3221226692/index.m3u8
CCTV5+体育赛事,http://hwottcdn.ln.chinamobile.com/TVOD/-/224/3221226745/index.m3u8
CCTV7国防军事,http://hwottcdn.ln.chinamobile.com/TVOD/-/224/3221226175/index.m3u8
CCTV9纪录,http://hwottcdn.ln.chinamobile.com/TVOD/-/224/3221226734/index.m3u8
CCTV10科教,http://hwottcdn.ln.chinamobile.com/TVOD/-/224/3221226702/index.m3u8
CCTV11戏曲,http://hwottcdn.ln.chinamobile.com/TVOD/-/224/3221226193/index.m3u8
CCTV12社会与法,http://hwottcdn.ln.chinamobile.com/TVOD/-/224/3221226862/index.m3u8
CCTV13新闻,http://hwottcdn.ln.chinamobile.com/TVOD/-/224/3221226729/index.m3u8
CCTV14少儿,http://hwottcdn.ln.chinamobile.com/TVOD/-/224/3221226720/index.m3u8
CCTV17农业农村,http://hwottcdn.ln.chinamobile.com/TVOD/-/224/3221226841/index.m3u8
CCTV1综合,http://39.134.65.173/PLTV/88888888/224/3221225816/1.m3u8
CCTV2财经,http://39.134.67.108/PLTV/88888888/224/3221225599/1.m3u8
CCTV3综艺,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV4中文国际,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226007/1.m3u8
CCTV5体育,http://39.134.65.179/PLTV/88888888/224/3221225818/1.m3u8
CCTV5+体育赛事,http://39.134.63.11:6610/PLTV/88888888/224/3221225603/index.m3u8?hls
CCTV6电影,http://39.134.65.175/PLTV/88888888/224/3221225814/1.m3u8
CCTV7国防军事,http://39.134.65.175/PLTV/88888888/224/3221225671/1.m3u8
CCTV8电视剧,http://39.134.65.183/PLTV/88888888/224/3221225795/1.m3u8
CCTV9纪录,http://39.134.65.181/PLTV/88888888/224/3221225676/1.m3u8
CCTV10科教,http://39.134.67.108/PLTV/88888888/224/3221226128/1.m3u8
CCTV11戏曲,http://39.135.133.136/PLTV/88888888/224/3221226123/1.m3u8
CCTV12社会与法,http://39.135.133.136/PLTV/88888888/224/3221225669/1.m3u8
CCTV13新闻,http://39.134.67.2/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/1.m3u8
CCTV14少儿,http://39.134.65.164/PLTV/88888888/224/3221225674/1.m3u8
CCTV15音乐,http://39.134.65.181/PLTV/88888888/224/3221225513/1.m3u8
CCTV16奥林匹克,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV17农业农村,http://39.134.65.181/PLTV/88888888/224/3221225708/1.m3u8

CCTV1综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225859/index.m3u8
CCTV2财经,http://39.134.144.6:8089/PLTV/88888888/224/3221225751/index.m3u8
CCTV3综艺,http://39.134.144.6:8089/PLTV/88888888/224/3221226338/index.m3u8
CCTV4中文国际,http://39.134.144.6:8089/PLTV/88888888/224/3221225757/index.m3u8
CCTV4欧洲,http://39.134.144.6:8089/PLTV/88888888/224/3221226318/index.m3u8
CCTV4美洲,http://39.134.144.6:8089/PLTV/88888888/224/3221226395/index.m3u8
CCTV5体育,http://39.134.144.6:8089/PLTV/88888888/224/3221226425/index.m3u8
CCTV5+体育赛事,http://39.134.144.6:8089/PLTV/88888888/224/3221225781/index.m3u8
CCTV6电影,http://39.134.144.6:8089/PLTV/88888888/224/3221226427/index.m3u8
CCTV7国防军事,http://39.134.144.6:8089/PLTV/88888888/224/3221225753/index.m3u8
CCTV8电视剧,http://39.134.144.6:8089/PLTV/88888888/224/3221226429/index.m3u8
CCTV9纪录,http://39.134.144.6:8089/PLTV/88888888/224/3221225759/index.m3u8
CCTV10科教,http://39.134.144.6:8089/PLTV/88888888/224/3221225761/index.m3u8
CCTV11戏曲,http://39.134.144.6:8089/PLTV/88888888/224/3221226407/index.m3u8
CCTV12社会与法,http://39.134.144.6:8089/PLTV/88888888/224/3221225763/index.m3u8
CCTV13新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226328/index.m3u8
CCTV14少儿,http://39.134.144.6:8089/PLTV/88888888/224/3221225765/index.m3u8
CCTV15音乐,http://39.134.144.6:8089/PLTV/88888888/224/3221226409/index.m3u8
CCTV16奥林匹克,http://39.134.144.6:8089/PLTV/88888888/224/3221226475/index.m3u8
CCTV17农业农村,http://39.134.144.6:8089/PLTV/88888888/224/3221226093/index.m3u8
CETV1,http://39.134.144.6:8089/PLTV/88888888/224/3221226252/index.m3u8
CCTV4K,http://39.134.144.6:8089/PLTV/88888888/224/3221226615/index.m3u8
CHC影迷电影,http://39.134.144.6:8089/PLTV/88888888/224/3221226607/index.m3u8
CHC动作电影,http://39.134.144.6:8089/PLTV/88888888/224/3221226474/index.m3u8
CHC家庭影院,http://39.134.144.6:8089/PLTV/88888888/224/3221226472/index.m3u8

CCTV1综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000311/index.m3u8
CCTV2财经,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000317/index.m3u8
CCTV3综艺,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000359/index.m3u8
CCTV4中文国际,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000320/index.m3u8
CCTV5体育,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000360/index.m3u8
CCTV5+体育赛事,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000316/index.m3u8
CCTV6电影,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000361/index.m3u8
CCTV7国防军事,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000318/index.m3u8
CCTV8电视剧,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000362/index.m3u8
CCTV9纪录,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000319/index.m3u8
CCTV10科教,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000321/index.m3u8
CCTV11戏曲,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000344/index.m3u8
CCTV12社会与法,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000322/index.m3u8
CCTV13新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000345/index.m3u8
CCTV14少儿,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000323/index.m3u8
CCTV15音乐,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000346/index.m3u8
CCTV17农业农村,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000303/index.m3u8
CCTV4K,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000382/index.m3u8
CETV1,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000076/index.m3u8


CCTV1综合,http://39.134.64.87:6610/PLTV/88888888/224/3221226016/index.m3u8?IASHttpSessionId=
CCTV1综合,http://39.134.64.87:6610/PLTV/88888888/224/3221226559/index.m3u8?IASHttpSessionId=
CCTV2财经,http://39.134.64.87:6610/PLTV/88888888/224/3221225588/index.m3u8?IASHttpSessionId=
CCTV3综艺,http://39.134.64.87:6610/PLTV/88888888/224/3221226021/index.m3u8?IASHttpSessionId=
CCTV4中文国际,http://39.134.64.87:6610/PLTV/88888888/224/3221226428/index.m3u8?IASHttpSessionId=
CCTV5体育,http://39.134.64.87:6610/PLTV/88888888/224/3221226019/index.m3u8?IASHttpSessionId=
CCTV6电影,http://39.134.64.87:6610/PLTV/88888888/224/3221226010/index.m3u8?IASHttpSessionId=
CCTV7国防军事,http://39.134.64.87:6610/PLTV/88888888/224/3221225733/index.m3u8?IASHttpSessionId=
CCTV8电视剧,http://39.134.64.87:6610/PLTV/88888888/224/3221226008/index.m3u8?IASHttpSessionId=
CCTV9纪录,http://39.134.64.87:6610/PLTV/88888888/224/3221225734/index.m3u8?IASHttpSessionId=
CCTV10科教,http://39.134.64.87:6610/PLTV/88888888/224/3221226473/index.m3u8?IASHttpSessionId=
CCTV10科教,http://39.134.64.87:6610/PLTV/88888888/224/3221225730/index.m3u8?IASHttpSessionId=
CCTV11戏曲,http://39.134.64.87:6610/PLTV/88888888/224/3221226565/index.m3u8?IASHttpSessionId=
CCTV11戏曲,http://39.134.64.87:6610/PLTV/88888888/224/3221225597/index.m3u8?IASHttpSessionId=
CCTV12社会与法,http://39.134.64.87:6610/PLTV/88888888/224/3221225731/index.m3u8?IASHttpSessionId=
CCTV12社会与法,http://39.134.64.87:6610/PLTV/88888888/224/3221226568/index.m3u8?IASHttpSessionId=
CCTV13新闻,http://39.134.64.87:6610/PLTV/88888888/224/3221226011/index.m3u8?IASHttpSessionId=
CCTV13新闻,http://39.134.64.87:6610/PLTV/88888888/224/3221226537/index.m3u8?IASHttpSessionId=
CCTV13新闻,http://39.134.64.87:6610/PLTV/88888888/224/3221226571/index.m3u8?IASHttpSessionId=
CCTV14少儿,http://39.134.64.87:6610/PLTV/88888888/224/3221226591/index.m3u8?IASHttpSessionId=
CCTV14少儿,http://39.134.64.87:6610/PLTV/88888888/224/3221225732/index.m3u8?IASHttpSessionId=
CCTV15音乐,http://39.134.64.87:6610/PLTV/88888888/224/3221226476/index.m3u8?IASHttpSessionId=
CCTV15音乐,http://39.134.64.87:6610/PLTV/88888888/224/3221225601/index.m3u8?IASHttpSessionId=
CCTV16奥林匹克,http://39.134.64.87:6610/PLTV/88888888/224/3221226100/index.m3u8?IASHttpSessionId=
CCTV17农业农村,http://39.134.64.87:6610/PLTV/88888888/224/3221225765/index.m3u8?IASHttpSessionId=
CETV1,http://39.134.64.87:6610/PLTV/88888888/224/3221225652/index.m3u8?IASHttpSessionId=
CETV2,http://39.134.64.87:6610/PLTV/88888888/224/3221226425/index.m3u8?IASHttpSessionId=
CETV4,http://39.134.64.87:6610/PLTV/88888888/224/3221225783/index.m3u8?IASHttpSessionId=

CCTV1综合,http://39.134.67.108/PLTV/88888888/224/3221225816/1.m3u8$黑龙江移动
CCTV2财经,http://39.134.67.108/PLTV/88888888/224/3221225599/1.m3u8$黑龙江移动
CCTV3综艺,http://39.134.67.108/PLTV/88888888/224/3221225799/1.m3u8$黑龙江移动
CCTV4中文国际,http://39.134.67.108/PLTV/88888888/224/3221225797/1.m3u8$黑龙江移动
CCTV5体育,http://39.134.67.108/PLTV/88888888/224/3221225818/1.m3u8$黑龙江移动
CCTV5+体育赛事,http://39.134.67.108/PLTV/88888888/224/3221225507/1.m3u8$黑龙江移动
CCTV6电影,http://39.134.67.108/PLTV/88888888/224/3221225814/1.m3u8$黑龙江移动
CCTV7国防军事,http://39.134.67.108/PLTV/88888888/224/3221225671/1.m3u8$黑龙江移动
CCTV8电视剧,http://39.134.67.108/PLTV/88888888/224/3221225795/1.m3u8$黑龙江移动
CCTV9纪录,http://39.134.67.108/PLTV/88888888/224/3221225676/1.m3u8$黑龙江移动
CCTV10科教,http://39.134.67.108/PLTV/88888888/224/3221225677/1.m3u8$黑龙江移动
CCTV11戏曲,http://39.134.67.108/PLTV/88888888/224/3221225517/1.m3u8$黑龙江移动
CCTV12社会与法,http://39.134.67.108/PLTV/88888888/224/3221225669/1.m3u8$黑龙江移动
CCTV13新闻,http://39.134.67.108/PLTV/88888888/224/3221225812/1.m3u8$黑龙江移动
CCTV14少儿,http://39.134.67.108/PLTV/88888888/224/3221225674/1.m3u8$黑龙江移动
CCTV15音乐,http://39.134.67.108/PLTV/88888888/224/3221225513/1.m3u8$黑龙江移动
CCTV16奥林匹克,http://39.134.67.108/PLTV/88888888/224/3221225893/1.m3u8$黑龙江移动
CCTV17农业农村,http://39.134.67.108/PLTV/88888888/224/3221225708/1.m3u8$黑龙江移动
CCTV1综合,http://39.134.67.108/PLTV/88888888/224/3221226119/1.m3u8$高清
CCTV11戏曲,http://39.134.67.108/PLTV/88888888/224/3221226123/1.m3u8$高清
CCTV13新闻,http://39.134.67.108/PLTV/88888888/224/3221226125/1.m3u8$高清
CCTV10科教,http://39.134.67.108/PLTV/88888888/224/3221226128/1.m3u8$高清
CGTN纪录,http://39.134.67.108/PLTV/88888888/224/3221225509/1.m3u8$黑龙江移动
CGTN,http://39.134.67.108/PLTV/88888888/224/3221225510/1.m3u8$黑龙江移动
CETV1,http://39.134.67.108/PLTV/88888888/224/3221225563/1.m3u8$黑龙江移动
CETV4,http://39.134.67.108/PLTV/88888888/224/3221225750/1.m3u8$黑龙江移动


CGTN,https://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
CGTN纪录,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8
CGTN阿语,https://arabic-liveali.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd/playlist.m3u8
CGTN法语,https://francais-livews.cgtn.com/hls/LSvev95OuFZtKLc6CeKEFYXj220802LSTeV6PO0Ut9r71Uq3k5goCA220802cd/playlist.m3u8
CGTN西语,https://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd/playlist.m3u8
CGTN俄语,https://russian-liveali.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd/playlist.m3u8
CCTV1综合,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8?


CGTN纪录,http://nctv.top/IDOEPpiryt/migu.php?id=cgtnjl
CGTN西语,http://nctv.top/IDOEPpiryt/migu.php?id=cgtne
CGTN阿语,http://nctv.top/IDOEPpiryt/migu.php?id=cgtna
CGTN法语,http://nctv.top/IDOEPpiryt/migu.php?id=cgtnf
CGTN俄语,http://nctv.top/IDOEPpiryt/migu.php?id=cgtnr

世界地理,http://111.61.236.247:9081/hls/62/index.m3u8
怀旧剧场,http://111.61.236.247:9081/hls/67/index.m3u8
风云足球,http://111.61.236.247:9081/hls/58/index.m3u8


CHC影迷电影,http://218.15.20.81:3388/hls/19/index.m3u8
第一剧场,http://58.221.214.82:9901/tsfile/live/0015_2.m3u8?key=txiptv

兵器科技,http://cloud.sunrisecom.wang:8888/udp/239.45.0.45:5140$上海电信
央视台球,http://cloud.sunrisecom.wang:8888/udp/239.45.0.44:5140$上海电信
央视文化精品,http://cloud.sunrisecom.wang:8888/udp/239.45.0.53:5140$上海电信
怀旧剧场,http://cloud.sunrisecom.wang:8888/udp/239.45.0.49:5140$上海电信
电视指南,http://cloud.sunrisecom.wang:8888/udp/239.45.1.73:5140$上海电信
第一剧场,http://cloud.sunrisecom.wang:8888/udp/239.45.0.51:5140$上海电信
风云剧场,http://cloud.sunrisecom.wang:8888/udp/239.45.0.50:5140$上海电信
风云足球,http://cloud.sunrisecom.wang:8888/udp/239.45.0.43:5140$上海电信
风云音乐,http://cloud.sunrisecom.wang:8888/udp/239.45.0.52:5140$上海电信
高尔夫网球,http://cloud.sunrisecom.wang:8888/udp/239.45.0.48:5140$上海电信

CCTV1综合,http://223.110.236.8/ott.js.chinamobile.com/PLTV/3/224/3221228149/index.m3u8
CCTV2财经,http://223.110.236.20/ott.js.chinamobile.com/PLTV/3/224/3221228094/index.m3u8
CCTV3综艺,http://223.110.235.24/ott.js.chinamobile.com/PLTV/3/224/3221228126/index.m3u8
CCTV4中文国际,http://223.110.236.16/ott.js.chinamobile.com/PLTV/3/224/3221228091/index.m3u8
CCTV5体育,http://223.110.235.16/ott.js.chinamobile.com/PLTV/3/224/3221228179/index.m3u8
CCTV5+体育赛事,http://223.110.236.20/ott.js.chinamobile.com/PLTV/3/224/3221228176/index.m3u8
CCTV6电影,http://223.110.236.16/ott.js.chinamobile.com/PLTV/3/224/3221228123/index.m3u8
CCTV8电视剧,http://223.110.236.26/ott.js.chinamobile.com/PLTV/3/224/3221228194/index.m3u8
CCTV9纪录,http://223.110.236.23/ott.js.chinamobile.com/PLTV/3/224/3221227614/index.m3u8
CCTV10科教,http://223.110.235.14/ott.js.chinamobile.com/PLTV/3/224/3221227620/index.m3u8
CCTV11戏曲,http://223.110.236.7/ott.js.chinamobile.com/PLTV/3/224/3221227720/index.m3u8
CCTV12社会与法,http://223.110.235.14/ott.js.chinamobile.com/PLTV/3/224/3221227637/index.m3u8
CCTV13新闻,http://223.110.235.23/ott.js.chinamobile.com/PLTV/3/224/3221228224/index.m3u8
CCTV14少儿,http://223.110.235.14/ott.js.chinamobile.com/PLTV/3/224/3221227693/index.m3u8
CCTV15音乐,http://223.110.235.10/ott.js.chinamobile.com/PLTV/3/224/3221227723/index.m3u8
CCTV16奥林匹克,http://223.110.235.9/ott.js.chinamobile.com/PLTV/3/224/3221228168/index.m3u8
CCTV17农业农村,http://223.110.235.10/ott.js.chinamobile.com/PLTV/3/224/3221227726/index.m3u8
CCTV4k,http://ott.mobaibox.com/PLTV/3/224/3221228228/index.m3u8





CCTV3综艺,http://111.229.128.166:7110/live/miguaikan.php?id=cctv3
CCTV4中文国际,http://111.229.128.166:7110/live/miguaikan.php?id=cctv4
CCTV4美洲,http://111.229.128.166:7110/live/miguaikan.php?id=cctv4a
CCTV4欧洲,http://111.229.128.166:7110/live/miguaikan.php?id=cctv4o
CCTV5体育,http://111.229.128.166:7110/live/miguaikan.php?id=cctv5
CCTV5+体育赛事,http://111.229.128.166:7110/live/miguaikan.php?id=cctv5p
CCTV6电影,http://111.229.128.166:7110/live/miguaikan.php?id=cctv6
CCTV7国防军事,http://111.229.128.166:7110/live/miguaikan.php?id=cctv7
CCTV8电视剧,http://111.229.128.166:7110/live/miguaikan.php?id=cctv8
CCTV9纪录,http://111.229.128.166:7110/live/miguaikan.php?id=cctv9
CCTV10科教,http://111.229.128.166:7110/live/miguaikan.php?id=cctv10
CCTV11戏曲,http://111.229.128.166:7110/live/miguaikan.php?id=cctv11
CCTV12社会与法,http://111.229.128.166:7110/live/miguaikan.php?id=cctv12
CCTV13新闻,http://111.229.128.166:7110/live/miguaikan.php?id=cctv13
CCTV14少儿,http://111.229.128.166:7110/live/miguaikan.php?id=cctv14
CCTV15音乐,http://111.229.128.166:7110/live/miguaikan.php?id=cctv15
CCTV17农业农村,http://111.229.128.166:7110/live/miguaikan.php?id=cctv17
CGTN纪录,http://111.229.128.166:7110/live/miguaikan.php?id=cgtnd
CGTN阿语,http://111.229.128.166:7110/live/miguaikan.php?id=cgtna
CGTN西语,http://111.229.128.166:7110/live/miguaikan.php?id=cgtne
CGTN法语,http://111.229.128.166:7110/live/miguaikan.php?id=cgtnf
CGTN俄语,http://111.229.128.166:7110/live/miguaikan.php?id=cgtnr
老故事,http://111.229.128.166:7110/live/miguaikan.php?id=lgs
发现之旅,http://111.229.128.166:7110/live/miguaikan.php?id=fxzl
中学生,http://111.229.128.166:7110/live/miguaikan.php?id=zxs
四海钓鱼,http://111.229.128.166:7110/live/miguaikan.php?id=shdy
游戏风云,http://111.229.128.166:7110/live/miguaikan.php?id=yxfy
杭州综合,http://111.229.128.166:7110/live/miguaikan.php?id=hzzh
杭州西湖明珠,http://111.229.128.166:7110/live/miguaikan.php?id=hzmz
杭州生活高清,http://111.229.128.166:7110/live/miguaikan.php?id=hzsh
杭州影视,http://111.229.128.166:7110/live/miguaikan.php?id=hzys
嵊泗新闻综合,http://111.229.128.166:7110/live/miguaikan.php?id=ssxw
普陀电视台,http://111.229.128.166:7110/live/miguaikan.php?id=ptd
衢州公共频道,http://111.229.128.166:7110/live/miguaikan.php?id=qzgg
CHC家庭影院,http://111.229.128.166:7110/live/miguaikan.php?id=chcjt
CHC动作电影,http://111.229.128.166:7110/live/miguaikan.php?id=chcdz






深圳卫视4K,https://livepull-tcms.sztv.com.cn:443/live/sz4Kpgm.m3u8
深圳卫视4K,http://ikuai.haleeyo.cn:9003/udp/239.77.1.14:5146
广东卫视4K,http://vvip.lqcc.xyz:8092/stream/channelid/1248069700?auth=PrI5LXwb51dYilt30TvNYVVAgd4A&profile=pass
广东卫视4K,http://ikuai.haleeyo.cn:9003/udp/239.77.0.27:5146
广东卫视4K,http://119.32.12.12:2901/udp/225.1.101.86:7523
北京卫视4K,http://ikuai.haleeyo.cn:9003/udp/239.77.0.2:5146
广东综艺 4K,http://121.199.57.64:5000/udp/239.77.1.237:5146
苏州4K,https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8
河北4K,https://event.pull.hebtv.com:443/live/live101.m3u8

咪咕4K-1,http://xiaoya.crccxw.top:35455/itv/3000000010000005180.m3u8?cdn=FifastbLive
咪咕4K-2,http://xiaoya.crccxw.top:35455/itv/3000000010000015686.m3u8?cdn=FifastbLive
Love Nature 4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
Loupe 4K,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
Fashion 4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
4KUHD,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000011651/1.m3u8
CCTV4K,http://home.kuaidi521.com:35455/nptv/cctv4k.m3u8
CCTV4K,http://116.52.175.3:29999/nptv/cctv4k.m3u8
CCTV4K,rtsp://150.138.8.132/PLTV/88888888/224/3221227239/494657502.smil
CCTV4K,http://www.douzhicloud.site:35455/nptv/cctv4k.m3u8
CCTV8K,http://home.kuaidi521.com:35455/nptv/cctv8k.m3u8
CCTV8K,http://116.52.175.3:29999/nptv/cctv8k.m3u8
CCTV8K,http://www.douzhicloud.site:35455/nptv/cctv8k.m3u8
